0,0,0,0,0.
1,77,89,0,0.
2,36,68,0,0.
3,0,0,0,0.
4,6,63,0,0.
5,0,29,0,0.
6,0,54,0,0.
7,96,104,0,0.
8,0,21,0,0.
9,0,0,0,0.
10,0,0,0,0.
11,80,90,0,0.
12,84,53,0,0.
13,174,122,77,0.
14,210,226,214,0.
15,255,255,255,0.
16,255,255,255,0.
17,255,255,255,0.
18,255,255,255,0.
19,255,255,255,0.
20,255,255,255,0.
21,255,255,255,0.
22,255,255,255,0.
23,255,255,255,0.
24,255,255,255,0.
25,226,255,255,0.
26,226,255,255,0.
27,189,255,255,0.
28,162,255,255,0.
29,157,255,255,0.
30,138,255,255,0.
31,168,255,255,0.
32,178,255,255,0.
33,214,255,255,0.
34,226,255,255,0.
35,255,255,255,0.
36,255,255,255,0.
37,255,255,255,0.
38,255,255,255,0.
39,255,255,255,0.
40,255,255,255,0.
41,255,255,255,0.
42,255,255,255,0.
43,240,249,250,0.
44,207,207,207,0.
45,198,195,189,0.
46,180,119,80,0.
47,101,68,0,0.
48,68,89,0,0.
49,0,0,0,0.
50,0,0,0,0.
51,0,0,0,0.
52,110,111,0,0.
53,48,75,0,0.
54,0,48,0,0.
55,0,48,0,0.
56,0,18,0,0.
57,6,54,0,0.
58,75,87,0,0.
59,0,0,0,0.
60,0,0,0,0.
61,59,86,0,0.
62,45,74,0,0.
63,12,54,0,0.
64,0,36,0,0.
65,59,90,0,0.
66,36,71,0,0.
67,107,111,0,0.
68,71,96,0,0.
69,0,0,0,0.
70,96,71,0,0.
71,74,77,0,0.
72,96,68,0,0.
73,105,80,0,0.
74,157,139,133,0.
75,255,255,255,0.
76,246,255,255,0.
77,202,226,235,0.
78,246,255,255,0.
79,255,255,255,0.
80,255,255,255,0.
81,255,255,255,0.
82,255,255,255,0.
83,255,255,255,0.
84,255,255,255,0.
85,226,255,255,0.
86,226,255,255,0.
87,189,255,255,0.
88,162,255,255,0.
89,157,255,255,0.
90,157,255,255,0.
91,162,255,255,0.
92,189,255,255,0.
93,226,255,255,0.
94,226,255,255,0.
95,255,255,255,0.
96,255,255,255,0.
97,255,255,255,0.
98,255,255,255,0.
99,255,255,255,0.
100,132,136,130,0.
101,0,0,0,0.
102,0,0,0,0.
103,18,48,63,0.
104,165,184,190,0.
105,204,199,190,0.
106,142,113,54,0.
107,0,0,0,0.
108,68,89,0,0.
109,0,0,0,0.
110,0,0,0,0.
111,21,54,0,0.
112,111,120,0,0.
113,18,74,0,0.
114,68,80,0,0.
115,0,0,0,0.
116,0,48,0,0.
117,96,96,0,0.
118,38,68,0,0.
119,0,0,0,0.
120,0,0,0,0.
121,0,42,0,0.
122,21,68,0,0.
123,12,63,0,0.
124,18,54,0,0.
125,12,63,0,0.
126,0,74,0,0.
127,98,104,0,0.
128,71,84,0,0.
129,0,0,0,0.
130,0,0,0,0.
131,80,90,0,0.
132,0,0,0,0.
133,129,110,45,0.
134,163,165,157,0.
135,114,126,133,0.
136,0,0,0,0.
137,0,0,0,0.
138,6,21,0,0.
139,38,59,0,0.
140,255,255,255,0.
141,255,255,255,0.
142,255,255,255,0.
143,255,255,255,0.
144,255,255,255,0.
145,226,255,255,0.
146,210,255,255,0.
147,175,255,255,0.
148,171,255,255,0.
149,157,255,255,0.
150,157,255,255,0.
151,181,255,255,0.
152,184,255,255,0.
153,211,255,255,0.
154,226,255,255,0.
155,226,255,255,0.
156,241,255,255,0.
157,255,255,255,0.
158,255,255,255,0.
159,255,255,255,0.
160,63,89,38,0.
161,0,0,0,0.
162,0,0,0,0.
163,0,0,0,0.
164,68,48,26,0.
165,165,171,142,0.
166,168,130,75,0.
167,107,71,0,0.
168,108,101,0,0.
169,36,36,0,0.
170,0,21,0,0.
171,89,98,0,0.
172,90,105,0,0.
173,0,38,0,0.
174,18,54,0,0.
175,6,53,0,0.
176,63,75,0,0.
177,12,54,0,0.
178,0,36,0,0.
179,0,0,0,0.
180,0,0,0,0.
181,0,0,0,0.
182,48,54,0,0.
183,51,63,0,0.
184,45,75,0,0.
185,26,68,0,0.
186,0,26,0,0.
187,54,80,0,0.
188,84,96,0,0.
189,0,6,0,0.
190,6,38,0,0.
191,99,104,0,0.
192,42,48,0,0.
193,178,133,90,0.
194,190,201,189,0.
195,104,105,99,0.
196,0,0,0,0.
197,0,0,0,0.
198,29,63,0,0.
199,195,199,189,0.
200,255,255,255,0.
201,255,255,255,0.
202,238,255,255,0.
203,232,255,255,0.
204,228,255,255,0.
205,231,255,255,0.
206,213,255,255,0.
207,192,255,255,0.
208,190,255,255,0.
209,139,255,255,0.
210,128,255,255,0.
211,142,255,255,0.
212,172,255,255,0.
213,193,255,255,0.
214,199,255,255,0.
215,231,255,255,0.
216,238,255,255,0.
217,246,255,255,0.
218,255,255,255,0.
219,255,255,255,0.
220,255,255,255,0.
221,255,255,255,0.
222,198,201,199,0.
223,172,181,174,0.
224,201,207,202,0.
225,135,135,133,0.
226,89,0,0,0.
227,0,0,0,0.
228,29,29,0,0.
229,26,48,0,0.
230,42,59,0,0.
231,80,96,0,0.
232,87,96,0,0.
233,6,54,0,0.
234,84,96,0,0.
235,0,18,0,0.
236,54,87,0,0.
237,53,68,0,0.
238,0,0,0,0.
239,0,0,0,0.
240,0,0,0,0.
241,0,6,0,0.
242,29,38,0,0.
243,51,68,0,0.
244,42,68,0,0.
245,0,45,0,0.
246,36,71,0,0.
247,21,53,0,0.
248,96,96,0,0.
249,63,59,0,0.
250,36,53,0,0.
251,45,48,0,0.
252,71,0,0,0.
253,126,107,6,0.
254,117,133,157,0.
255,255,255,255,0.
256,241,255,255,0.
257,255,255,255,0.
258,255,255,255,0.
259,255,255,255,0.
260,255,255,255,0.
261,255,255,255,0.
262,250,255,255,0.
263,232,255,255,0.
264,210,255,255,0.
265,198,255,255,0.
266,181,255,255,0.
267,130,255,255,0.
268,130,255,255,0.
269,122,255,255,0.
270,119,255,255,0.
271,122,255,255,0.
272,125,255,255,0.
273,136,255,255,0.
274,139,255,255,0.
275,169,255,255,0.
276,183,255,255,0.
277,205,255,255,0.
278,249,255,255,0.
279,249,255,255,0.
280,249,255,255,0.
281,235,255,255,0.
282,255,255,255,0.
283,255,255,255,0.
284,234,255,255,0.
285,113,122,133,0.
286,114,105,0,0.
287,6,26,0,0.
288,86,96,0,0.
289,0,0,0,0.
290,26,42,0,0.
291,74,77,0,0.
292,18,48,0,0.
293,6,68,0,0.
294,0,18,0,0.
295,104,96,0,0.
296,59,53,0,0.
297,0,6,0,0.
298,0,0,0,0.
299,0,0,0,0.
