0,0,0,0,0.
1,26,8,0,0.
2,42,38,0,0.
3,30,38,0,0.
4,60,60,0,0.
5,68,75,0,0.
6,54,38,0,0.
7,75,0,0,0.
8,126,0,0,0.
9,198,0,0,0.
10,247,0,0,0.
11,237,0,0,0.
12,147,0,0,0.
13,3,0,0,0.
14,0,0,0,0.
15,0,0,0,0.
16,0,0,0,0.
17,0,0,0,0.
18,47,0,0,0.
19,119,0,0,0.
20,169,0,0,0.
21,190,0,0,0.
22,135,0,0,0.
23,147,38,0,0.
24,193,220,107,0.
25,119,255,202,0.
26,92,231,244,0.
27,54,207,255,0.
28,42,210,255,0.
29,12,174,253,0.
30,0,119,202,0.
31,0,26,75,0.
32,0,18,45,0.
33,0,6,29,0.
34,0,0,0,0.
35,0,29,8,0.
36,0,63,38,0.
37,0,47,29,0.
38,0,45,29,0.
39,0,74,53,0.
40,3,98,63,0.
41,3,122,86,0.
42,26,147,111,0.
43,0,87,105,0.
44,0,62,138,0.
45,0,71,232,0.
46,0,108,255,0.
47,18,187,255,0.
48,105,255,255,0.
49,125,255,255,0.
50,183,255,255,0.
51,163,255,255,0.
52,139,255,255,0.
53,114,255,255,0.
54,87,255,255,0.
55,81,255,255,0.
56,65,255,255,0.
57,0,255,255,0.
58,0,255,255,0.
59,0,255,255,0.
60,196,255,255,0.
61,165,255,255,0.
62,202,255,255,0.
63,226,255,255,0.
64,210,255,255,0.
65,202,255,255,0.
66,223,255,255,0.
67,255,255,255,0.
68,255,255,255,0.
69,255,255,255,0.
70,150,255,255,0.
71,81,255,255,0.
72,12,210,255,0.
73,0,145,255,0.
74,0,108,255,0.
75,0,77,255,0.
76,12,89,207,0.
77,130,255,255,0.
78,92,255,255,0.
79,98,255,255,0.
80,105,255,255,0.
81,99,255,255,0.
82,86,255,255,0.
83,63,255,255,0.
84,18,253,255,0.
85,18,255,255,0.
86,12,255,255,0.
87,20,246,255,0.
88,63,253,232,0.
89,105,202,111,0.
90,136,180,95,0.
91,122,105,66,0.
92,119,87,69,0.
93,111,71,86,0.
94,74,59,45,0.
95,96,69,0,0.
96,241,165,0,0.
97,232,122,0,0.
98,125,105,0,0.
99,89,68,8,0.
100,29,8,0,0.
101,0,0,0,0.
102,0,0,0,0.
103,0,0,0,0.
104,0,0,0,0.
105,0,0,0,0.
106,0,0,0,0.
107,0,0,0,0.
108,0,0,0,0.
109,29,3,0,0.
110,86,38,29,0.
111,142,77,53,0.
112,169,93,38,0.
113,231,139,59,0.
114,246,139,54,0.
115,255,180,74,0.
116,255,156,63,0.
117,231,108,20,0.
118,81,20,0,0.
119,0,0,0,0.
120,0,0,0,0.
121,144,202,0,0.
122,174,220,0,0.
123,231,249,0,0.
124,222,246,0,0.
125,255,255,0,0.
126,255,255,0,0.
127,255,253,0,0.
128,255,232,0,0.
129,255,207,6,0.
130,255,196,38,0.
131,255,190,75,0.
132,241,171,111,0.
133,145,122,110,0.
134,53,42,53,0.
135,56,47,45,0.
136,71,74,68,0.
137,89,92,71,0.
138,105,108,62,0.
139,135,139,59,0.
140,163,166,66,0.
141,113,135,68,0.
142,130,166,69,0.
143,138,177,66,0.
144,180,139,29,0.
145,255,202,65,0.
146,235,180,59,0.
147,171,119,20,0.
148,150,99,56,0.
149,172,174,71,0.
150,187,223,144,0.
151,156,202,142,0.
152,163,247,220,0.
153,172,255,226,0.
154,210,255,241,0.
155,219,255,246,0.
156,198,232,198,0.
157,183,226,202,0.
158,125,135,136,0.
159,96,68,87,0.
160,250,190,210,0.
161,235,202,214,0.
162,249,202,220,0.
163,156,89,150,0.
164,59,89,210,0.
165,38,187,255,0.
166,38,180,255,0.
167,35,202,255,0.
168,107,255,255,0.
169,132,255,255,0.
170,180,255,255,0.
171,190,255,255,0.
172,207,255,255,0.
173,241,255,255,0.
174,255,255,255,0.
175,255,255,255,0.
176,255,255,255,0.
177,255,255,255,0.
178,255,255,255,0.
179,255,255,255,0.
180,255,255,255,0.
181,216,255,255,0.
182,153,255,255,0.
183,139,255,255,0.
184,105,231,241,0.
185,53,172,180,0.
186,35,132,139,0.
187,8,89,119,0.
188,5,89,119,0.
189,0,47,89,0.
190,0,30,71,0.
191,0,8,63,0.
192,0,29,111,0.
193,0,63,202,0.
194,0,96,255,0.
195,38,69,202,0.
196,108,68,156,0.
197,207,113,130,0.
198,220,108,122,0.
199,187,96,105,0.
200,216,122,125,0.
201,202,119,119,0.
202,207,165,171,0.
203,193,196,210,0.
204,163,107,130,0.
205,219,105,132,0.
206,241,107,130,0.
207,196,47,66,0.
208,187,54,74,0.
209,166,42,35,0.
210,214,77,0,0.
211,214,87,0,0.
212,223,122,0,0.
213,255,255,0,0.
214,255,246,0,0.
215,255,255,6,0.
216,255,190,0,0.
217,255,87,0,0.
218,226,42,0,0.
219,244,54,0,0.
220,255,108,0,0.
221,255,63,0,0.
222,255,62,0,0.
223,253,130,0,0.
224,214,114,0,0.
225,177,89,20,0.
226,122,89,63,0.
227,93,105,89,0.
228,81,96,53,0.
229,62,99,38,0.
230,86,142,65,0.
231,71,147,63,0.
232,45,98,38,0.
233,74,119,38,0.
234,77,122,38,0.
235,59,92,23,0.
236,23,62,5,0.
237,29,65,12,0.
238,0,0,0,0.
239,0,0,0,0.
240,0,0,0,0.
241,53,89,0,0.
242,45,86,0,0.
243,69,98,0,0.
244,95,113,0,0.
245,119,130,0,0.
246,190,172,0,0.
247,244,210,0,0.
248,255,219,0,0.
249,253,231,8,0.
250,255,235,0,0.
251,255,255,0,0.
252,255,255,0,0.
253,255,255,0,0.
254,255,196,0,0.
255,255,54,0,0.
256,255,3,6,0.
257,255,87,0,0.
258,255,177,29,0.
259,255,153,0,0.
260,255,144,0,0.
261,255,75,0,0.
262,255,86,0,0.
263,255,139,0,0.
264,255,130,0,0.
265,255,108,0,0.
266,130,29,0,0.
267,0,0,0,0.
268,35,38,5,0.
269,0,12,0,0.
270,0,20,0,0.
271,0,5,0,0.
272,0,29,3,0.
273,0,59,29,0.
274,0,26,8,0.
275,0,20,0,0.
276,0,38,8,0.
277,0,0,0,0.
278,18,0,0,0.
279,23,0,0,0.
280,53,35,20,0.
281,110,108,105,0.
282,66,96,139,0.
283,0,89,220,0.
284,6,130,249,0.
285,23,156,255,0.
286,45,193,255,0.
287,42,207,255,0.
288,130,255,255,0.
289,156,255,255,0.
290,177,255,255,0.
291,250,255,255,0.
292,255,255,255,0.
293,255,255,255,0.
294,255,255,255,0.
295,235,255,255,0.
296,207,255,255,0.
297,165,255,255,0.
298,153,255,255,0.
299,163,255,255,0.
