0,0,0,0,0.
1,0,29,80,0.
2,0,29,80,0.
3,0,29,80,0.
4,0,23,71,0.
5,0,17,63,0.
6,3,5,51,0.
7,5,0,41,0.
8,8,0,38,0.
9,12,3,45,0.
10,20,12,51,0.
11,20,12,51,0.
12,17,14,54,0.
13,23,20,57,0.
14,27,23,60,0.
15,29,23,59,0.
16,38,12,45,0.
17,45,8,45,0.
18,41,0,29,0.
19,45,0,23,0.
20,51,0,23,0.
21,47,0,23,0.
22,26,0,23,0.
23,0,0,0,0.
24,0,0,0,0.
25,0,0,3,0.
26,3,0,24,0.
27,56,23,38,0.
28,75,29,45,0.
29,102,41,57,0.
30,133,38,54,0.
31,132,38,51,0.
32,116,30,51,0.
33,98,24,35,0.
34,107,29,45,0.
35,136,51,71,0.
36,154,51,71,0.
37,151,47,71,0.
38,122,51,71,0.
39,113,51,75,0.
40,125,51,72,0.
41,122,47,71,0.
42,110,45,71,0.
43,101,45,68,0.
44,114,51,71,0.
45,147,54,71,0.
46,174,60,77,0.
47,195,63,80,0.
48,190,57,75,0.
49,198,54,71,0.
50,216,68,77,0.
51,216,71,80,0.
52,189,57,71,0.
53,165,54,75,0.
54,168,62,81,0.
55,172,63,81,0.
56,177,63,83,0.
57,180,63,83,0.
58,181,63,83,0.
59,189,63,83,0.
60,255,128,147,0.
61,255,126,147,0.
62,255,126,147,0.
63,255,122,147,0.
64,255,122,147,0.
65,255,119,138,0.
66,255,114,135,0.
67,255,110,132,0.
68,255,110,132,0.
69,243,89,105,0.
70,232,84,98,0.
71,241,95,116,0.
72,255,104,130,0.
73,255,96,119,0.
74,255,93,110,0.
75,255,89,107,0.
76,250,87,105,0.
77,255,89,116,0.
78,244,87,104,0.
79,255,86,98,0.
80,255,87,105,0.
81,255,87,105,0.
82,241,81,98,0.
83,229,72,86,0.
84,225,71,83,0.
85,222,78,87,0.
86,201,71,80,0.
87,195,80,87,0.
88,147,86,102,0.
89,47,51,72,0.
90,0,12,41,0.
91,0,0,29,0.
92,0,0,27,0.
93,0,0,23,0.
94,0,0,0,0.
95,0,0,0,0.
96,0,0,0,0.
97,0,0,0,0.
98,12,0,17,0.
99,93,23,45,0.
100,114,20,41,0.
101,130,29,56,0.
102,147,30,60,0.
103,147,47,75,0.
104,132,51,78,0.
105,122,41,71,0.
106,113,45,75,0.
107,104,45,77,0.
108,96,41,75,0.
109,89,45,78,0.
110,84,41,75,0.
111,80,30,68,0.
112,78,41,77,0.
113,72,45,80,0.
114,71,45,80,0.
115,68,45,80,0.
116,60,45,80,0.
117,54,41,81,0.
118,51,41,81,0.
119,0,0,0,0.
120,0,0,0,0.
121,77,47,80,0.
122,81,51,80,0.
123,86,51,81,0.
124,93,51,83,0.
125,101,54,83,0.
126,105,51,80,0.
127,107,20,41,0.
128,125,0,20,0.
129,138,0,12,0.
130,154,0,5,0.
131,157,0,3,0.
132,159,3,27,0.
133,139,35,62,0.
134,147,51,75,0.
135,189,60,81,0.
136,181,59,78,0.
137,201,60,80,0.
138,172,51,77,0.
139,41,0,30,0.
140,0,0,12,0.
141,0,0,3,0.
142,0,0,0,0.
143,0,0,0,0.
144,0,0,0,0.
145,0,0,3,0.
146,0,0,23,0.
147,0,0,26,0.
148,0,0,29,0.
149,0,3,32,0.
150,0,12,41,0.
151,0,20,51,0.
152,0,27,59,0.
153,63,80,95,0.
154,220,225,225,0.
155,255,255,255,0.
156,229,229,229,0.
157,223,223,223,0.
158,232,232,232,0.
159,255,255,250,0.
160,219,208,219,0.
161,174,129,154,0.
162,223,104,119,0.
163,232,68,72,0.
164,235,26,38,0.
165,241,14,30,0.
166,250,14,30,0.
167,255,26,38,0.
168,246,32,51,0.
169,250,54,68,0.
170,237,77,80,0.
171,250,119,129,0.
172,255,181,190,0.
173,255,204,216,0.
174,255,208,219,0.
175,255,216,217,0.
176,255,219,220,0.
177,255,220,223,0.
178,255,220,223,0.
179,255,223,225,0.
180,255,138,157,0.
181,255,138,157,0.
182,255,136,156,0.
183,255,135,156,0.
184,255,135,156,0.
185,255,132,154,0.
186,255,130,151,0.
187,255,129,148,0.
188,255,126,147,0.
189,255,122,147,0.
190,255,119,139,0.
191,255,119,138,0.
192,255,114,135,0.
193,255,113,135,0.
194,255,110,133,0.
195,255,104,129,0.
196,255,101,126,0.
197,255,96,125,0.
198,255,95,119,0.
