0,0,0,0,0.
1,72,101,69,0.
2,0,69,0,0.
3,0,80,0,0.
4,17,89,0,0.
5,45,90,0,0.
6,48,90,0,0.
7,39,80,0,0.
8,41,80,0,0.
9,54,92,0,0.
10,57,92,0,0.
11,80,102,0,0.
12,117,123,0,0.
13,145,147,0,0.
14,166,165,0,0.
15,201,183,24,0.
16,225,198,39,0.
17,229,198,0,0.
18,241,204,0,0.
19,250,207,0,0.
20,253,208,0,0.
21,255,208,0,0.
22,255,208,0,0.
23,255,208,0,0.
24,255,208,0,0.
25,255,208,0,0.
26,255,208,0,0.
27,255,208,0,0.
28,255,208,0,0.
29,255,208,0,0.
30,255,208,0,0.
31,255,216,12,0.
32,255,213,0,0.
33,255,220,0,0.
34,255,255,232,0.
35,255,255,255,0.
36,255,255,255,0.
37,255,255,255,0.
38,240,255,255,0.
39,228,246,255,0.
40,216,232,255,0.
41,204,222,255,0.
42,196,216,255,0.
43,183,207,246,0.
44,172,198,234,0.
45,160,190,228,0.
46,147,189,225,0.
47,129,178,220,0.
48,108,174,216,0.
49,95,171,213,0.
50,81,166,210,0.
51,75,163,208,0.
52,62,154,207,0.
53,39,139,198,0.
54,0,122,193,0.
55,0,111,190,0.
56,0,102,189,0.
57,0,99,189,0.
58,0,92,186,0.
59,0,75,178,0.
60,0,86,183,0.
61,0,96,186,0.
62,0,105,190,0.
63,0,119,190,0.
64,0,128,193,0.
65,24,139,198,0.
66,57,154,204,0.
67,72,165,208,0.
68,86,168,211,0.
69,89,171,213,0.
70,99,172,216,0.
71,128,178,223,0.
72,151,190,228,0.
73,165,193,234,0.
74,177,204,246,0.
75,186,208,249,0.
76,193,216,255,0.
77,198,220,255,0.
78,207,225,255,0.
79,213,232,255,0.
80,225,246,255,0.
81,235,255,255,0.
82,255,255,255,0.
83,255,255,255,0.
84,255,255,255,0.
85,255,250,196,0.
86,255,216,0,0.
87,255,210,0,0.
88,232,199,0,0.
89,199,177,0,0.
90,252,204,0,0.
91,255,211,0,0.
92,255,208,0,0.
93,255,211,0,0.
94,255,213,0,0.
95,255,208,0,0.
96,255,208,0,0.
97,255,208,0,0.
98,249,199,0,0.
99,216,190,0,0.
100,186,172,0,0.
101,168,163,0,0.
102,163,151,0,0.
103,141,135,0,0.
104,130,128,0,0.
105,133,129,0,0.
106,114,120,0,0.
107,66,90,0,0.
108,17,63,0,0.
109,0,51,0,0.
110,0,48,0,0.
111,0,59,0,0.
112,27,75,0,0.
113,27,80,0,0.
114,0,75,0,0.
115,0,80,0,0.
116,0,72,0,0.
117,0,62,0,0.
118,63,96,62,0.
119,0,0,0,0.
120,0,0,0,0.
121,69,96,62,0.
122,0,59,0,0.
123,0,66,0,0.
124,0,71,0,0.
125,12,80,0,0.
126,24,80,0,0.
127,0,69,0,0.
128,0,62,0,0.
129,3,71,0,0.
130,33,80,0,0.
131,39,77,0,0.
132,20,69,0,0.
133,12,63,0,0.
134,29,69,0,0.
135,57,81,0,0.
136,89,105,0,0.
137,119,126,0,0.
138,139,139,0,0.
139,151,147,0,0.
140,154,148,0,0.
141,163,156,0,0.
142,190,172,0,0.
143,216,190,0,0.
144,249,201,0,0.
145,255,208,0,0.
146,255,211,0,0.
147,255,210,0,0.
148,255,210,0,0.
149,243,201,0,0.
150,145,139,0,0.
151,145,151,0,0.
152,175,171,0,0.
153,207,186,0,0.
154,238,223,135,0.
155,255,255,255,0.
156,255,255,255,0.
157,255,255,255,0.
158,255,255,255,0.
159,249,255,255,0.
160,232,253,255,0.
161,222,246,255,0.
162,210,234,255,0.
163,204,228,255,0.
164,196,220,255,0.
165,189,213,255,0.
166,178,208,250,0.
167,169,198,246,0.
168,156,193,235,0.
169,138,186,228,0.
170,126,180,223,0.
171,120,177,220,0.
172,105,175,216,0.
173,90,171,213,0.
174,63,165,208,0.
175,45,147,204,0.
176,0,132,198,0.
177,0,123,193,0.
178,0,117,190,0.
179,0,101,189,0.
180,0,110,190,0.
181,0,123,193,0.
182,0,135,198,0.
183,24,151,207,0.
184,59,165,210,0.
185,80,171,213,0.
186,101,177,222,0.
187,122,180,223,0.
188,132,189,228,0.
189,147,190,234,0.
190,165,198,246,0.
191,174,207,252,0.
192,183,211,255,0.
193,190,220,255,0.
194,198,222,255,0.
195,207,229,255,0.
196,211,237,255,0.
197,220,246,255,0.
198,228,255,255,0.
199,241,255,255,0.
200,255,255,255,0.
201,255,255,255,0.
202,255,255,255,0.
203,255,255,255,0.
204,255,255,255,0.
205,220,223,171,0.
206,159,168,0,0.
207,141,160,0,0.
208,126,141,0,0.
209,114,128,0,0.
210,246,204,0,0.
