0,0,0,0,0.
1,0,0,0,0.
2,0,0,0,0.
3,0,0,0,0.
4,0,0,0,0.
5,0,0,0,0.
6,0,0,0,0.
7,0,0,0,0.
8,0,0,0,0.
9,0,0,0,0.
10,0,0,0,0.
11,0,0,0,0.
12,0,0,0,0.
13,0,0,0,0.
14,39,0,0,0.
15,96,0,0,0.
16,129,0,0,0.
17,135,0,0,0.
18,139,0,0,0.
19,142,0,0,0.
20,154,0,0,0.
21,147,0,0,0.
22,151,0,0,0.
23,156,0,0,0.
24,165,0,0,0.
25,172,0,0,0.
26,168,0,0,0.
27,181,0,0,0.
28,187,0,0,0.
29,196,0,0,0.
30,216,0,0,0.
31,220,0,0,0.
32,225,0,0,0.
33,211,0,0,0.
34,189,0,0,0.
35,169,0,0,0.
36,166,0,0,0.
37,165,0,0,0.
38,175,0,0,0.
39,162,0,0,0.
40,165,0,0,0.
41,147,0,0,0.
42,135,0,0,0.
43,129,0,0,0.
44,105,0,0,0.
45,77,0,0,0.
46,71,0,0,0.
47,0,0,0,0.
48,0,0,0,0.
49,0,0,0,0.
50,0,0,0,0.
51,0,0,0,0.
52,0,0,0,0.
53,0,0,0,0.
54,0,0,0,0.
55,0,0,0,0.
56,0,0,0,0.
57,0,0,0,0.
58,0,0,0,0.
59,0,0,0,0.
60,0,0,0,0.
61,0,0,0,0.
62,0,0,0,0.
63,0,0,0,0.
64,0,0,0,0.
65,0,0,0,0.
66,0,0,0,0.
67,0,0,0,0.
68,0,0,0,0.
69,0,0,0,0.
70,0,0,0,0.
71,20,0,0,0.
72,42,0,0,0.
73,92,0,0,0.
74,114,0,0,0.
75,122,0,0,0.
76,129,0,0,0.
77,139,0,0,0.
78,154,0,0,0.
79,162,0,0,0.
80,177,0,0,0.
81,181,0,0,0.
82,172,0,0,0.
83,210,0,0,0.
84,198,0,0,0.
85,202,0,0,0.
86,193,0,0,0.
87,184,0,0,0.
88,210,0,0,0.
89,228,0,0,0.
90,187,0,0,0.
91,199,0,0,0.
92,207,0,0,0.
93,204,0,0,0.
94,231,0,0,0.
95,222,0,0,0.
96,207,0,0,0.
97,232,0,0,0.
98,232,0,0,0.
99,198,0,0,0.
100,196,0,0,0.
101,178,0,0,0.
102,156,0,0,0.
103,141,0,0,0.
104,122,0,0,0.
105,113,0,0,0.
106,110,0,0,0.
107,78,0,0,0.
108,47,0,0,0.
109,0,0,0,0.
110,0,0,0,0.
111,20,0,0,0.
112,0,0,0,0.
113,3,0,0,0.
114,0,0,0,0.
115,15,0,0,0.
116,15,0,0,0.
117,5,0,0,0.
118,0,0,0,0.
119,0,0,0,0.
120,0,0,0,0.
121,36,0,0,0.
122,38,0,0,0.
123,60,9,0,0.
124,51,0,0,0.
125,86,36,0,0.
126,74,0,0,0.
127,71,0,0,0.
128,56,0,0,0.
129,24,0,0,0.
130,0,0,0,0.
131,45,0,0,0.
132,98,0,0,0.
133,114,0,0,0.
134,119,0,0,0.
135,130,0,0,0.
136,150,0,0,0.
137,159,0,0,0.
138,202,0,0,0.
139,223,0,0,0.
140,241,0,0,0.
141,244,0,0,0.
142,249,0,0,0.
143,250,0,0,0.
144,235,0,0,0.
145,225,0,0,0.
146,243,0,0,0.
147,243,0,0,0.
148,238,0,0,0.
149,234,0,0,0.
150,255,0,0,0.
151,255,0,0,0.
152,255,0,0,0.
153,253,0,0,0.
154,255,0,0,0.
155,255,0,0,0.
156,255,0,0,0.
157,255,0,0,0.
158,255,0,0,0.
159,255,0,0,0.
160,241,0,0,0.
161,12,0,0,0.
162,24,0,0,0.
163,105,0,0,0.
164,92,0,0,0.
165,63,0,0,0.
166,81,0,0,0.
167,29,0,0,0.
168,2,0,0,0.
169,0,0,0,0.
170,0,0,0,0.
171,29,0,0,0.
172,24,0,0,0.
173,42,0,0,0.
174,36,0,0,0.
175,12,0,0,0.
176,30,0,0,0.
177,9,0,0,0.
178,9,0,0,0.
179,0,0,0,0.
180,0,0,0,0.
181,30,0,0,0.
182,56,0,0,0.
183,45,0,0,0.
184,51,0,0,0.
185,81,9,0,0.
186,77,15,0,0.
187,63,0,0,0.
188,71,0,0,0.
189,36,0,0,0.
190,0,0,0,0.
191,29,0,0,0.
192,32,0,0,0.
193,95,0,0,0.
194,71,0,0,0.
195,20,0,0,0.
196,89,0,0,0.
197,0,0,0,0.
198,5,0,0,0.
199,253,0,0,0.
200,255,2,0,0.
201,255,15,0,0.
202,255,32,0,0.
203,255,38,0,0.
204,255,38,0,0.
205,255,30,0,0.
206,255,0,0,0.
207,255,0,0,0.
208,255,0,0,0.
209,255,0,0,0.
210,255,9,0,0.
211,255,20,0,0.
212,255,78,0,0.
213,255,184,96,0.
214,255,255,223,0.
215,255,255,255,0.
216,255,255,255,0.
217,255,255,238,0.
218,255,202,108,0.
219,255,92,0,0.
220,108,0,0,0.
221,0,0,0,0.
222,12,0,0,0.
223,111,0,0,0.
224,0,0,0,0.
225,80,0,0,0.
226,44,0,0,0.
227,9,0,0,0.
228,0,0,0,0.
229,0,0,0,0.
230,60,24,0,0.
231,54,20,0,0.
232,71,20,0,0.
233,105,63,0,0.
234,116,89,0,0.
235,117,89,0,0.
236,193,156,3,0.
237,219,172,36,0.
238,172,108,0,0.
239,0,0,0,0.
240,0,0,0,0.
241,123,81,0,0.
242,144,98,0,0.
243,130,86,0,0.
244,123,71,0,0.
245,141,74,0,0.
246,136,71,0,0.
247,132,60,0,0.
248,150,60,0,0.
249,89,12,0,0.
250,0,0,0,0.
251,38,0,0,0.
252,65,0,0,0.
253,89,0,0,0.
254,99,0,0,0.
255,147,0,0,0.
256,216,0,0,0.
257,219,0,0,0.
258,183,0,0,0.
259,129,0,0,0.
260,190,0,0,0.
261,255,45,0,0.
262,255,78,0,0.
263,255,92,3,0.
264,255,89,5,0.
265,255,74,0,0.
266,255,51,0,0.
267,255,38,0,0.
268,255,3,0,0.
269,255,0,0,0.
270,255,0,0,0.
271,255,0,0,0.
272,255,0,0,0.
273,255,0,0,0.
274,255,0,0,0.
275,255,0,0,0.
276,255,0,0,0.
277,255,0,0,0.
278,255,0,0,0.
279,238,0,0,0.
280,247,0,0,0.
281,213,0,0,0.
282,180,0,0,0.
283,174,0,0,0.
284,157,0,0,0.
285,107,0,0,0.
286,86,0,0,0.
287,54,0,0,0.
288,20,0,0,0.
289,0,0,0,0.
290,51,0,0,0.
291,95,0,0,0.
292,96,15,0,0.
293,102,38,0,0.
294,102,42,0,0.
295,83,30,0,0.
296,74,20,0,0.
297,63,15,0,0.
298,60,5,0,0.
299,0,0,0,0.
