0,0,0,0,0.
1,0,83,59,0.
2,0,2,0,0.
3,0,0,0,0.
4,0,0,0,0.
5,0,0,0,0.
6,0,38,56,0.
7,14,59,80,0.
8,0,8,17,0.
9,0,3,8,0.
10,12,54,56,0.
11,24,98,42,0.
12,69,184,0,0.
13,128,207,29,0.
14,104,216,5,0.
15,119,238,20,0.
16,69,168,33,0.
17,59,105,89,0.
18,0,27,5,0.
19,5,47,6,0.
20,41,77,29,0.
21,83,105,86,0.
22,29,71,47,0.
23,12,56,21,0.
24,0,24,0,0.
25,6,71,2,0.
26,45,105,5,0.
27,119,192,104,0.
28,199,238,223,0.
29,255,255,255,0.
30,255,255,255,0.
31,255,255,255,0.
32,255,255,255,0.
33,220,255,184,0.
34,84,150,30,0.
35,0,42,0,0.
36,0,47,30,0.
37,27,71,56,0.
38,138,180,144,0.
39,107,171,96,0.
40,93,171,110,0.
41,53,139,132,0.
42,183,255,213,0.
43,144,255,59,0.
44,162,255,56,0.
45,180,255,59,0.
46,138,226,42,0.
47,110,238,20,0.
48,119,255,80,0.
49,210,255,255,0.
50,139,235,238,0.
51,65,153,162,0.
52,65,156,165,0.
53,20,89,90,0.
54,0,3,5,0.
55,0,0,0,0.
56,0,5,0,0.
57,35,119,96,0.
58,104,255,255,0.
59,0,0,0,0.
60,0,0,0,0.
61,132,255,255,0.
62,59,180,171,0.
63,0,48,6,0.
64,0,0,0,0.
65,0,0,0,0.
66,0,0,0,0.
67,0,48,47,0.
68,54,107,105,0.
69,69,130,110,0.
70,125,226,213,0.
71,142,255,71,0.
72,156,255,41,0.
73,125,213,42,0.
74,184,255,56,0.
75,249,255,77,0.
76,148,255,48,0.
77,165,234,163,0.
78,29,87,54,0.
79,93,153,89,0.
80,95,163,84,0.
81,17,80,14,0.
82,0,41,0,0.
83,17,72,3,0.
84,42,105,33,0.
85,90,171,48,0.
86,255,255,255,0.
87,255,255,255,0.
88,255,255,255,0.
89,255,255,255,0.
90,255,255,255,0.
91,255,255,255,0.
92,255,255,255,0.
93,255,255,255,0.
94,175,228,153,0.
95,114,171,105,0.
96,104,174,89,0.
97,41,120,12,0.
98,21,93,2,0.
99,0,47,0,0.
100,77,114,56,0.
101,72,107,71,0.
102,163,231,156,0.
103,226,255,93,0.
104,255,255,93,0.
105,223,255,71,0.
106,183,228,72,0.
107,210,255,56,0.
108,180,255,87,0.
109,132,207,156,0.
110,83,128,96,0.
111,0,29,5,0.
112,0,2,0,0.
113,0,33,0,0.
114,0,59,0,0.
115,41,105,60,0.
116,89,139,114,0.
117,138,226,220,0.
118,193,255,255,0.
119,0,0,0,0.
120,0,0,0,0.
121,235,255,255,0.
122,231,255,255,0.
123,223,255,255,0.
124,198,255,255,0.
125,156,255,244,0.
126,107,226,130,0.
127,87,192,54,0.
128,77,156,50,0.
129,114,213,107,0.
130,207,255,226,0.
131,199,255,95,0.
132,255,255,86,0.
133,255,255,147,0.
134,253,255,84,0.
135,255,255,89,0.
136,192,255,89,0.
137,241,255,207,0.
138,147,226,130,0.
139,147,226,87,0.
140,110,213,48,0.
141,165,240,89,0.
142,189,255,171,0.
143,255,255,255,0.
144,255,255,255,0.
145,255,255,255,0.
146,255,255,255,0.
147,255,255,255,0.
148,255,255,255,0.
149,255,255,255,0.
150,255,255,255,0.
151,255,255,255,0.
152,255,255,255,0.
153,255,255,255,0.
154,255,255,255,0.
155,249,255,255,0.
156,244,255,255,0.
157,198,255,255,0.
158,180,255,228,0.
159,168,232,144,0.
160,139,226,96,0.
161,147,228,93,0.
162,130,220,96,0.
163,234,255,160,0.
164,255,255,93,0.
165,228,255,59,0.
166,238,255,110,0.
167,219,255,54,0.
168,192,255,84,0.
169,80,156,56,0.
170,142,231,138,0.
171,86,153,98,0.
172,130,226,174,0.
173,189,255,255,0.
174,172,255,255,0.
175,153,255,255,0.
176,198,255,255,0.
177,204,255,255,0.
178,189,255,255,0.
179,0,0,0,0.
180,0,0,0,0.
181,156,255,255,0.
182,160,255,255,0.
183,150,255,255,0.
184,160,255,255,0.
185,65,174,90,0.
186,0,86,0,0.
187,0,38,0,0.
188,0,45,3,0.
189,53,125,93,0.
190,153,226,204,0.
191,240,255,174,0.
192,216,255,56,0.
193,231,255,87,0.
194,234,255,71,0.
195,255,255,89,0.
196,238,255,192,0.
197,213,253,228,0.
198,47,111,56,0.
199,33,104,18,0.
200,45,114,6,0.
201,65,138,21,0.
202,122,213,59,0.
203,232,255,238,0.
204,253,255,255,0.
205,255,255,255,0.
206,255,255,255,0.
207,255,255,255,0.
208,255,255,255,0.
209,255,255,255,0.
210,255,255,255,0.
211,255,255,255,0.
212,255,255,255,0.
213,255,255,255,0.
214,253,255,255,0.
215,255,255,255,0.
216,223,255,174,0.
217,120,210,38,0.
218,80,148,18,0.
219,0,47,0,0.
220,0,42,0,0.
221,2,71,17,0.
222,160,219,210,0.
223,213,255,174,0.
224,244,255,59,0.
225,244,255,71,0.
226,207,255,54,0.
227,226,255,59,0.
228,202,255,192,0.
229,89,174,183,0.
230,0,42,30,0.
231,0,0,0,0.
232,0,0,0,0.
233,0,71,0,0.
234,38,138,41,0.
235,96,228,193,0.
236,119,255,255,0.
237,98,255,255,0.
238,99,255,255,0.
239,0,0,0,0.
240,0,0,0,0.
241,71,253,255,0.
242,60,219,226,0.
243,0,77,17,0.
244,0,0,0,0.
245,0,0,0,0.
246,0,0,0,0.
247,0,0,0,0.
248,0,42,20,0.
249,18,90,54,0.
250,48,138,95,0.
251,172,241,144,0.
252,125,240,21,0.
253,183,234,87,0.
254,168,255,35,0.
255,216,255,89,0.
256,171,255,213,0.
257,128,213,162,0.
258,33,95,35,0.
259,71,120,54,0.
260,14,54,14,0.
261,0,53,0,0.
262,0,54,0,0.
263,38,95,14,0.
264,111,223,71,0.
265,219,255,232,0.
266,214,255,255,0.
267,249,255,255,0.
268,255,255,255,0.
269,255,255,255,0.
270,192,255,255,0.
271,202,255,255,0.
272,207,255,255,0.
273,171,255,199,0.
274,105,214,95,0.
275,77,160,21,0.
276,27,89,18,0.
277,30,89,38,0.
278,56,104,71,0.
279,96,156,96,0.
280,50,93,27,0.
281,12,53,3,0.
282,54,90,56,0.
283,47,128,35,0.
284,138,240,42,0.
285,21,105,0,0.
286,24,71,0,0.
287,0,87,0,0.
288,80,193,21,0.
289,5,56,17,0.
290,0,12,0,0.
291,3,56,30,0.
292,8,80,72,0.
293,0,21,14,0.
294,0,0,0,0.
295,0,0,0,0.
296,0,12,0,0.
297,0,56,33,0.
298,0,96,105,0.
299,0,0,0,0.
