0,0,0,0,0.
1,20,0,255,0.
2,3,0,255,0.
3,0,0,255,0.
4,15,0,255,0.
5,0,0,193,0.
6,0,0,114,0.
7,5,0,107,0.
8,21,0,129,0.
9,30,0,193,0.
10,32,3,198,0.
11,38,0,145,0.
12,44,0,114,0.
13,12,0,111,0.
14,26,0,114,0.
15,27,0,139,0.
16,0,0,107,0.
17,0,0,114,0.
18,11,0,114,0.
19,0,0,60,0.
20,12,0,89,0.
21,3,0,47,0.
22,11,0,20,0.
23,38,0,54,0.
24,0,0,35,0.
25,0,0,21,0.
26,0,0,0,0.
27,3,0,26,0.
28,0,0,29,0.
29,3,0,54,0.
30,78,29,216,0.
31,51,6,162,0.
32,77,15,151,0.
33,92,20,177,0.
34,35,0,107,0.
35,29,0,107,0.
36,87,20,172,0.
37,98,5,175,0.
38,45,0,151,0.
39,26,0,147,0.
40,45,0,165,0.
41,36,0,165,0.
42,98,0,156,0.
43,125,0,187,0.
44,92,0,119,0.
45,114,0,81,0.
46,145,0,119,0.
47,162,0,156,0.
48,198,38,231,0.
49,199,77,255,0.
50,255,156,255,0.
51,255,166,255,0.
52,255,107,243,0.
53,165,12,193,0.
54,168,56,241,0.
55,119,20,255,0.
56,72,20,255,0.
57,68,15,255,0.
58,56,11,255,0.
59,0,0,0,0.
60,0,0,0,0.
61,62,30,255,0.
62,98,38,255,0.
63,122,56,255,0.
64,156,77,255,0.
65,216,107,255,0.
66,255,145,255,0.
67,255,181,255,0.
68,255,211,255,0.
69,223,165,255,0.
70,175,135,255,0.
71,99,51,255,0.
72,111,74,255,0.
73,187,156,255,0.
74,216,175,255,0.
75,187,89,255,0.
76,213,105,255,0.
77,247,166,255,0.
78,255,202,255,0.
79,255,217,255,0.
80,255,247,255,0.
81,238,145,255,0.
82,199,77,241,0.
83,165,74,226,0.
84,151,32,217,0.
85,130,12,190,0.
86,111,15,213,0.
87,89,6,175,0.
88,65,0,168,0.
89,47,0,135,0.
90,111,0,157,0.
91,145,12,175,0.
92,181,36,193,0.
93,156,44,199,0.
94,130,0,213,0.
95,166,26,201,0.
96,193,53,204,0.
97,175,12,211,0.
98,202,29,232,0.
99,204,68,229,0.
100,211,105,238,0.
101,232,105,255,0.
102,234,107,255,0.
103,225,107,255,0.
104,151,111,255,0.
105,86,114,255,0.
106,187,187,255,0.
107,198,156,255,0.
108,193,166,255,0.
109,216,172,255,0.
110,235,177,255,0.
111,255,201,255,0.
112,247,165,255,0.
113,220,135,255,0.
114,187,113,255,0.
115,148,89,255,0.
116,128,68,255,0.
117,105,53,255,0.
118,68,44,255,0.
119,0,0,0,0.
120,0,0,0,0.
121,80,44,255,0.
122,105,56,255,0.
123,120,77,255,0.
124,139,89,255,0.
125,162,107,255,0.
126,190,128,255,0.
127,208,153,255,0.
128,229,165,255,0.
129,223,162,255,0.
130,255,208,255,0.
131,249,201,255,0.
132,241,190,255,0.
133,190,148,255,0.
134,178,198,255,0.
135,105,107,255,0.
136,231,190,255,0.
137,171,98,255,0.
138,145,29,247,0.
139,86,23,255,0.
140,105,71,255,0.
141,71,44,249,0.
142,71,74,255,0.
143,125,107,255,0.
144,238,175,255,0.
145,243,138,255,0.
146,208,62,241,0.
147,171,38,228,0.
148,193,71,243,0.
149,211,54,255,0.
150,147,71,255,0.
151,145,92,255,0.
152,249,201,255,0.
153,255,255,255,0.
154,255,255,255,0.
155,255,255,255,0.
156,255,255,255,0.
157,255,255,255,0.
158,255,255,255,0.
159,255,255,255,0.
160,255,255,255,0.
161,255,238,255,0.
162,247,198,255,0.
163,145,114,255,0.
164,51,68,255,0.
165,165,168,255,0.
166,228,190,255,0.
167,232,181,255,0.
168,255,213,255,0.
169,217,125,255,0.
170,208,122,255,0.
171,156,122,255,0.
172,153,122,255,0.
173,132,107,255,0.
174,122,105,255,0.
175,114,89,255,0.
176,107,74,255,0.
177,81,60,255,0.
178,63,44,255,0.
179,0,0,0,0.
180,0,0,0,0.
181,42,44,255,0.
182,54,54,255,0.
183,71,68,255,0.
184,86,72,255,0.
185,98,81,255,0.
186,74,71,255,0.
187,54,51,255,0.
188,42,29,255,0.
189,35,3,255,0.
190,60,21,255,0.
191,77,30,255,0.
192,113,54,255,0.
193,138,92,255,0.
194,119,98,255,0.
195,98,71,255,0.
196,223,168,255,0.
197,255,234,255,0.
198,255,255,255,0.
199,255,255,255,0.
200,255,255,255,0.
201,255,255,255,0.
202,255,255,255,0.
203,255,255,255,0.
204,255,255,255,0.
205,255,255,255,0.
206,255,255,255,0.
207,255,255,255,0.
208,255,255,255,0.
209,255,255,255,0.
210,255,234,255,0.
211,255,255,255,0.
212,255,255,255,0.
213,255,255,255,0.
214,255,255,255,0.
215,255,255,255,0.
216,255,255,255,0.
217,255,255,255,0.
218,255,255,255,0.
219,255,255,255,0.
220,255,255,255,0.
221,255,255,255,0.
222,255,255,255,0.
223,255,225,241,0.
224,208,78,255,0.
225,80,56,255,0.
226,195,162,255,0.
227,135,114,255,0.
228,57,60,255,0.
229,0,0,255,0.
230,0,6,255,0.
231,0,0,255,0.
232,0,0,238,0.
233,0,6,255,0.
234,20,53,255,0.
235,29,51,255,0.
236,23,44,255,0.
237,20,35,255,0.
238,6,27,255,0.
239,0,0,0,0.
240,0,0,0,0.
241,0,21,255,0.
242,0,23,255,0.
243,0,26,255,0.
244,0,29,255,0.
245,0,23,255,0.
246,0,0,255,0.
247,0,0,247,0.
248,0,0,255,0.
249,0,0,255,0.
250,0,0,255,0.
